mui,mm1,mm2,met1,met2,nmi_m1_m2
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,IM,1,2,0.9632136607907223
10,FG,LP,1,3,0.9391728218533978
10,FG,LP,1,3,0.947791993385023
10,FG,LP,1,3,0.9436523396928129
10,FG,LP,1,3,0.9432692489364846
10,FG,LP,1,3,0.9439055406442085
10,FG,LP,1,3,0.9515285316469122
10,FG,LP,1,3,0.9445743582867605
10,FG,LP,1,3,0.9417325415035778
10,FG,LP,1,3,0.9469868212813265
10,FG,LP,1,3,0.947791993385023
10,FG,LP,1,3,0.9436523396928129
10,FG,LP,1,3,0.9432692489364846
10,FG,LP,1,3,0.9439055406442085
10,FG,LP,1,3,0.9515285316469122
10,FG,LP,1,3,0.9445743582867605
10,FG,LP,1,3,0.9417325415035778
10,FG,LP,1,3,0.9469868212813265
10,FG,LP,1,3,0.9436523396928129
10,FG,LP,1,3,0.9432692489364846
10,FG,LP,1,3,0.9439055406442085
10,FG,LP,1,3,0.9515285316469122
10,FG,LP,1,3,0.9445743582867605
10,FG,LP,1,3,0.9417325415035778
10,FG,LP,1,3,0.9469868212813265
10,FG,LP,1,3,0.9432692489364846
10,FG,LP,1,3,0.9439055406442085
10,FG,LP,1,3,0.9515285316469122
10,FG,LP,1,3,0.9445743582867605
10,FG,LP,1,3,0.9417325415035778
10,FG,LP,1,3,0.9469868212813265
10,FG,LP,1,3,0.9439055406442085
10,FG,LP,1,3,0.9515285316469122
10,FG,LP,1,3,0.9445743582867605
10,FG,LP,1,3,0.9417325415035778
10,FG,LP,1,3,0.9469868212813265
10,FG,LP,1,3,0.9515285316469122
10,FG,LP,1,3,0.9445743582867605
10,FG,LP,1,3,0.9417325415035778
10,FG,LP,1,3,0.9469868212813265
10,FG,LP,1,3,0.9445743582867605
10,FG,LP,1,3,0.9417325415035778
10,FG,LP,1,3,0.9469868212813265
10,FG,LP,1,3,0.9417325415035778
10,FG,LP,1,3,0.9469868212813265
10,FG,LP,1,3,0.9469868212813265
10,FG,ML,1,4,0.963159542299899
10,FG,ML,1,4,0.9711813391178249
10,FG,ML,1,4,0.9657510717681058
10,FG,ML,1,4,0.9591669490248231
10,FG,ML,1,4,0.9709297634112538
10,FG,ML,1,4,0.9709297634112538
10,FG,ML,1,4,0.9549889813200388
10,FG,ML,1,4,0.967645825336651
10,FG,ML,1,4,0.9672631652076074
10,FG,ML,1,4,0.9711813391178249
10,FG,ML,1,4,0.9657510717681058
10,FG,ML,1,4,0.9591669490248231
10,FG,ML,1,4,0.9709297634112538
10,FG,ML,1,4,0.9709297634112538
10,FG,ML,1,4,0.9549889813200388
10,FG,ML,1,4,0.967645825336651
10,FG,ML,1,4,0.9672631652076074
10,FG,ML,1,4,0.9657510717681058
10,FG,ML,1,4,0.9591669490248231
10,FG,ML,1,4,0.9709297634112538
10,FG,ML,1,4,0.9709297634112538
10,FG,ML,1,4,0.9549889813200388
10,FG,ML,1,4,0.967645825336651
10,FG,ML,1,4,0.9672631652076074
10,FG,ML,1,4,0.9591669490248231
10,FG,ML,1,4,0.9709297634112538
10,FG,ML,1,4,0.9709297634112538
10,FG,ML,1,4,0.9549889813200388
10,FG,ML,1,4,0.967645825336651
10,FG,ML,1,4,0.9672631652076074
10,FG,ML,1,4,0.9709297634112538
10,FG,ML,1,4,0.9709297634112538
10,FG,ML,1,4,0.9549889813200388
10,FG,ML,1,4,0.967645825336651
10,FG,ML,1,4,0.9672631652076074
10,FG,ML,1,4,0.9709297634112538
10,FG,ML,1,4,0.9549889813200388
10,FG,ML,1,4,0.967645825336651
10,FG,ML,1,4,0.9672631652076074
10,FG,ML,1,4,0.9549889813200388
10,FG,ML,1,4,0.967645825336651
10,FG,ML,1,4,0.9672631652076074
10,FG,ML,1,4,0.967645825336651
10,FG,ML,1,4,0.9672631652076074
10,FG,ML,1,4,0.9672631652076074
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,FG,WT,1,5,0.9546030060343149
10,IM,LP,2,3,0.9733546990371841
10,IM,LP,2,3,0.9842577690726546
10,IM,LP,2,3,0.9799632767934
10,IM,LP,2,3,0.9797014052322616
10,IM,LP,2,3,0.9783434630773092
10,IM,LP,2,3,0.986071406290157
10,IM,LP,2,3,0.9789118744783809
10,IM,LP,2,3,0.9780226960541996
10,IM,LP,2,3,0.9834362027409493
10,IM,LP,2,3,0.9842577690726546
10,IM,LP,2,3,0.9799632767934
10,IM,LP,2,3,0.9797014052322616
10,IM,LP,2,3,0.9783434630773092
10,IM,LP,2,3,0.986071406290157
10,IM,LP,2,3,0.9789118744783809
10,IM,LP,2,3,0.9780226960541996
10,IM,LP,2,3,0.9834362027409493
10,IM,LP,2,3,0.9799632767934
10,IM,LP,2,3,0.9797014052322616
10,IM,LP,2,3,0.9783434630773092
10,IM,LP,2,3,0.986071406290157
10,IM,LP,2,3,0.9789118744783809
10,IM,LP,2,3,0.9780226960541996
10,IM,LP,2,3,0.9834362027409493
10,IM,LP,2,3,0.9797014052322616
10,IM,LP,2,3,0.9783434630773092
10,IM,LP,2,3,0.986071406290157
10,IM,LP,2,3,0.9789118744783809
10,IM,LP,2,3,0.9780226960541996
10,IM,LP,2,3,0.9834362027409493
10,IM,LP,2,3,0.9783434630773092
10,IM,LP,2,3,0.986071406290157
10,IM,LP,2,3,0.9789118744783809
10,IM,LP,2,3,0.9780226960541996
10,IM,LP,2,3,0.9834362027409493
10,IM,LP,2,3,0.986071406290157
10,IM,LP,2,3,0.9789118744783809
10,IM,LP,2,3,0.9780226960541996
10,IM,LP,2,3,0.9834362027409493
10,IM,LP,2,3,0.9789118744783809
10,IM,LP,2,3,0.9780226960541996
10,IM,LP,2,3,0.9834362027409493
10,IM,LP,2,3,0.9780226960541996
10,IM,LP,2,3,0.9834362027409493
10,IM,LP,2,3,0.9834362027409493
10,IM,ML,2,4,0.9603563525133471
10,IM,ML,2,4,0.9827010347351133
10,IM,ML,2,4,0.9698444162310811
10,IM,ML,2,4,0.9564927749862451
10,IM,ML,2,4,0.97419667645764
10,IM,ML,2,4,0.97419667645764
10,IM,ML,2,4,0.9524498131764536
10,IM,ML,2,4,0.9646976668238274
10,IM,ML,2,4,0.9643273718868699
10,IM,ML,2,4,0.9827010347351133
10,IM,ML,2,4,0.9698444162310811
10,IM,ML,2,4,0.9564927749862451
10,IM,ML,2,4,0.97419667645764
10,IM,ML,2,4,0.97419667645764
10,IM,ML,2,4,0.9524498131764536
10,IM,ML,2,4,0.9646976668238274
10,IM,ML,2,4,0.9643273718868699
10,IM,ML,2,4,0.9698444162310811
10,IM,ML,2,4,0.9564927749862451
10,IM,ML,2,4,0.97419667645764
10,IM,ML,2,4,0.97419667645764
10,IM,ML,2,4,0.9524498131764536
10,IM,ML,2,4,0.9646976668238274
10,IM,ML,2,4,0.9643273718868699
10,IM,ML,2,4,0.9564927749862451
10,IM,ML,2,4,0.97419667645764
10,IM,ML,2,4,0.97419667645764
10,IM,ML,2,4,0.9524498131764536
10,IM,ML,2,4,0.9646976668238274
10,IM,ML,2,4,0.9643273718868699
10,IM,ML,2,4,0.97419667645764
10,IM,ML,2,4,0.97419667645764
10,IM,ML,2,4,0.9524498131764536
10,IM,ML,2,4,0.9646976668238274
10,IM,ML,2,4,0.9643273718868699
10,IM,ML,2,4,0.97419667645764
10,IM,ML,2,4,0.9524498131764536
10,IM,ML,2,4,0.9646976668238274
10,IM,ML,2,4,0.9643273718868699
10,IM,ML,2,4,0.9524498131764536
10,IM,ML,2,4,0.9646976668238274
10,IM,ML,2,4,0.9643273718868699
10,IM,ML,2,4,0.9646976668238274
10,IM,ML,2,4,0.9643273718868699
10,IM,ML,2,4,0.9643273718868699
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,IM,WT,2,5,0.9912437490566235
10,LP,ML,3,4,0.9412984165290189
10,LP,ML,3,4,0.9634308440906502
10,LP,ML,3,4,0.953055527293012
10,LP,ML,3,4,0.9374580103951607
10,LP,ML,3,4,0.9550028795731964
10,LP,ML,3,4,0.9550028795731964
10,LP,ML,3,4,0.9334513660880177
10,LP,ML,3,4,0.9455891985483997
10,LP,ML,3,4,0.9464059266827535
10,LP,ML,3,4,0.9563015590510657
10,LP,ML,3,4,0.94746938280581
10,LP,ML,3,4,0.9304657292516277
10,LP,ML,3,4,0.9479180511373161
10,LP,ML,3,4,0.9479180511373161
10,LP,ML,3,4,0.9289443898235368
10,LP,ML,3,4,0.9396864267357603
10,LP,ML,3,4,0.9393664462460161
10,LP,ML,3,4,0.959209329666139
10,LP,ML,3,4,0.9411296747244469
10,LP,ML,3,4,0.9586793008554699
10,LP,ML,3,4,0.9586793008554699
10,LP,ML,3,4,0.9411448863093703
10,LP,ML,3,4,0.9492630674925725
10,LP,ML,3,4,0.9492797646994546
10,LP,ML,3,4,0.9370183101331375
10,LP,ML,3,4,0.9544934181917475
10,LP,ML,3,4,0.9544934181917475
10,LP,ML,3,4,0.9370334571276258
10,LP,ML,3,4,0.9451171674218898
10,LP,ML,3,4,0.944751657929683
10,LP,ML,3,4,0.9541465189224907
10,LP,ML,3,4,0.9541465189224907
10,LP,ML,3,4,0.9326090368290493
10,LP,ML,3,4,0.9447389667965408
10,LP,ML,3,4,0.9455445231444448
10,LP,ML,3,4,0.9527338443925363
10,LP,ML,3,4,0.9328314939824948
10,LP,ML,3,4,0.9444462444340052
10,LP,ML,3,4,0.9429386284264075
10,LP,ML,3,4,0.9412228400465423
10,LP,ML,3,4,0.9509273078633488
10,LP,ML,3,4,0.9505586726899613
10,LP,ML,3,4,0.9463057267466777
10,LP,ML,3,4,0.9447922685089053
10,LP,ML,3,4,0.9428312305461055
10,LP,WT,3,5,0.9792857270485879
10,LP,WT,3,5,0.9792857270485879
10,LP,WT,3,5,0.9792857270485879
10,LP,WT,3,5,0.9792857270485879
10,LP,WT,3,5,0.9792857270485879
10,LP,WT,3,5,0.9792857270485879
10,LP,WT,3,5,0.9792857270485879
10,LP,WT,3,5,0.9792857270485879
10,LP,WT,3,5,0.9792857270485879
10,LP,WT,3,5,0.97496827249518625
10,LP,WT,3,5,0.97496827249518625
10,LP,WT,3,5,0.97496827249518625
10,LP,WT,3,5,0.97496827249518625
10,LP,WT,3,5,0.97496827249518625
10,LP,WT,3,5,0.97496827249518625
10,LP,WT,3,5,0.97496827249518625
10,LP,WT,3,5,0.97496827249518625
10,LP,WT,3,5,0.9822389843583543
10,LP,WT,3,5,0.9822389843583543
10,LP,WT,3,5,0.9822389843583543
10,LP,WT,3,5,0.9822389843583543
10,LP,WT,3,5,0.9822389843583543
10,LP,WT,3,5,0.9822389843583543
10,LP,WT,3,5,0.9822389843583543
10,LP,WT,3,5,0.9776538725412436
10,LP,WT,3,5,0.9776538725412436
10,LP,WT,3,5,0.9776538725412436
10,LP,WT,3,5,0.9776538725412436
10,LP,WT,3,5,0.9776538725412436
10,LP,WT,3,5,0.9776538725412436
10,LP,WT,3,5,0.9800735009922135
10,LP,WT,3,5,0.9800735009922135
10,LP,WT,3,5,0.9800735009922135
10,LP,WT,3,5,0.9800735009922135
10,LP,WT,3,5,0.9800735009922135
10,LP,WT,3,5,0.9770439664932099
10,LP,WT,3,5,0.9770439664932099
10,LP,WT,3,5,0.9770439664932099
10,LP,WT,3,5,0.9770439664932099
10,LP,WT,3,5,0.9872208399347545
10,LP,WT,3,5,0.9872208399347545
10,LP,WT,3,5,0.9872208399347545
10,LP,WT,3,5,0.9813532506054268
10,LP,WT,3,5,0.9813532506054268
10,LP,WT,3,5,0.979073600257357
10,ML,WT,4,5,0.964164934079618
10,ML,WT,4,5,0.964164934079618
10,ML,WT,4,5,0.964164934079618
10,ML,WT,4,5,0.964164934079618
10,ML,WT,4,5,0.964164934079618
10,ML,WT,4,5,0.964164934079618
10,ML,WT,4,5,0.964164934079618
10,ML,WT,4,5,0.964164934079618
10,ML,WT,4,5,0.964164934079618
10,ML,WT,4,5,0.9540811505806207
10,ML,WT,4,5,0.9540811505806207
10,ML,WT,4,5,0.9540811505806207
10,ML,WT,4,5,0.9540811505806207
10,ML,WT,4,5,0.9540811505806207
10,ML,WT,4,5,0.9540811505806207
10,ML,WT,4,5,0.9540811505806207
10,ML,WT,4,5,0.9540811505806207
10,ML,WT,4,5,0.9740132511476961
10,ML,WT,4,5,0.9740132511476961
10,ML,WT,4,5,0.9740132511476961
10,ML,WT,4,5,0.9740132511476961
10,ML,WT,4,5,0.9740132511476961
10,ML,WT,4,5,0.9740132511476961
10,ML,WT,4,5,0.9740132511476961
10,ML,WT,4,5,0.9612075176915306
10,ML,WT,4,5,0.9612075176915306
10,ML,WT,4,5,0.9612075176915306
10,ML,WT,4,5,0.9612075176915306
10,ML,WT,4,5,0.9612075176915306
10,ML,WT,4,5,0.9612075176915306
10,ML,WT,4,5,0.9479087207388098
10,ML,WT,4,5,0.9479087207388098
10,ML,WT,4,5,0.9479087207388098
10,ML,WT,4,5,0.9479087207388098
10,ML,WT,4,5,0.9479087207388098
10,ML,WT,4,5,0.9655425521623523
10,ML,WT,4,5,0.9655425521623523
10,ML,WT,4,5,0.9655425521623523
10,ML,WT,4,5,0.9655425521623523
10,ML,WT,4,5,0.9655425521623523
10,ML,WT,4,5,0.9655425521623523
10,ML,WT,4,5,0.9655425521623523
10,ML,WT,4,5,0.9438817605164613
10,ML,WT,4,5,0.9438817605164613
10,ML,WT,4,5,0.9584253195223622
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,IM,1,2,0.8708651625311754
15,FG,LP,1,3,0.868080170401211
15,FG,LP,1,3,0.8542300495130101
15,FG,LP,1,3,0.8592464285999626
15,FG,LP,1,3,0.8653244962873047
15,FG,LP,1,3,0.8632410335295477
15,FG,LP,1,3,0.8679836921671742
15,FG,LP,1,3,0.8713207876754
15,FG,LP,1,3,0.8454719414824879
15,FG,LP,1,3,0.8524123810640346
15,FG,LP,1,3,0.8542300495130101
15,FG,LP,1,3,0.8592464285999626
15,FG,LP,1,3,0.8653244962873047
15,FG,LP,1,3,0.8632410335295477
15,FG,LP,1,3,0.8679836921671742
15,FG,LP,1,3,0.8713207876754
15,FG,LP,1,3,0.8454719414824879
15,FG,LP,1,3,0.8524123810640346
15,FG,LP,1,3,0.8592464285999626
15,FG,LP,1,3,0.8653244962873047
15,FG,LP,1,3,0.8632410335295477
15,FG,LP,1,3,0.8679836921671742
15,FG,LP,1,3,0.8713207876754
15,FG,LP,1,3,0.8454719414824879
15,FG,LP,1,3,0.8524123810640346
15,FG,LP,1,3,0.8653244962873047
15,FG,LP,1,3,0.8632410335295477
15,FG,LP,1,3,0.8679836921671742
15,FG,LP,1,3,0.8713207876754
15,FG,LP,1,3,0.8454719414824879
15,FG,LP,1,3,0.8524123810640346
15,FG,LP,1,3,0.8632410335295477
15,FG,LP,1,3,0.8679836921671742
15,FG,LP,1,3,0.8713207876754
15,FG,LP,1,3,0.8454719414824879
15,FG,LP,1,3,0.8524123810640346
15,FG,LP,1,3,0.8679836921671742
15,FG,LP,1,3,0.8713207876754
15,FG,LP,1,3,0.8454719414824879
15,FG,LP,1,3,0.8524123810640346
15,FG,LP,1,3,0.8713207876754
15,FG,LP,1,3,0.8454719414824879
15,FG,LP,1,3,0.8524123810640346
15,FG,LP,1,3,0.8454719414824879
15,FG,LP,1,3,0.8524123810640346
15,FG,LP,1,3,0.8524123810640346
15,FG,ML,1,4,0.8864390422059198
15,FG,ML,1,4,0.8928527001554485
15,FG,ML,1,4,0.879012623524399
15,FG,ML,1,4,0.8941194175089865
15,FG,ML,1,4,0.8896333563361701
15,FG,ML,1,4,0.8951054325131577
15,FG,ML,1,4,0.8931369006594033
15,FG,ML,1,4,0.8827590592114145
15,FG,ML,1,4,0.8944415870730645
15,FG,ML,1,4,0.8928527001554485
15,FG,ML,1,4,0.879012623524399
15,FG,ML,1,4,0.8941194175089865
15,FG,ML,1,4,0.8896333563361701
15,FG,ML,1,4,0.8951054325131577
15,FG,ML,1,4,0.8931369006594033
15,FG,ML,1,4,0.8827590592114145
15,FG,ML,1,4,0.8944415870730645
15,FG,ML,1,4,0.879012623524399
15,FG,ML,1,4,0.8941194175089865
15,FG,ML,1,4,0.8896333563361701
15,FG,ML,1,4,0.8951054325131577
15,FG,ML,1,4,0.8931369006594033
15,FG,ML,1,4,0.8827590592114145
15,FG,ML,1,4,0.8944415870730645
15,FG,ML,1,4,0.8941194175089865
15,FG,ML,1,4,0.8896333563361701
15,FG,ML,1,4,0.8951054325131577
15,FG,ML,1,4,0.8931369006594033
15,FG,ML,1,4,0.8827590592114145
15,FG,ML,1,4,0.8944415870730645
15,FG,ML,1,4,0.8896333563361701
15,FG,ML,1,4,0.8951054325131577
15,FG,ML,1,4,0.8931369006594033
15,FG,ML,1,4,0.8827590592114145
15,FG,ML,1,4,0.8944415870730645
15,FG,ML,1,4,0.8951054325131577
15,FG,ML,1,4,0.8931369006594033
15,FG,ML,1,4,0.8827590592114145
15,FG,ML,1,4,0.8944415870730645
15,FG,ML,1,4,0.8931369006594033
15,FG,ML,1,4,0.8827590592114145
15,FG,ML,1,4,0.8944415870730645
15,FG,ML,1,4,0.8827590592114145
15,FG,ML,1,4,0.8944415870730645
15,FG,ML,1,4,0.8944415870730645
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,FG,WT,1,5,0.8642069774833485
15,IM,LP,2,3,0.9784962649626656
15,IM,LP,2,3,0.9674644720529683
15,IM,LP,2,3,0.9581478193095563
15,IM,LP,2,3,0.9789401216160174
15,IM,LP,2,3,0.9756734626329209
15,IM,LP,2,3,0.9838976776579761
15,IM,LP,2,3,0.9787130229279081
15,IM,LP,2,3,0.9559531707888407
15,IM,LP,2,3,0.9657586941646239
15,IM,LP,2,3,0.9674644720529683
15,IM,LP,2,3,0.9581478193095563
15,IM,LP,2,3,0.9789401216160174
15,IM,LP,2,3,0.9756734626329209
15,IM,LP,2,3,0.9838976776579761
15,IM,LP,2,3,0.9787130229279081
15,IM,LP,2,3,0.9559531707888407
15,IM,LP,2,3,0.9657586941646239
15,IM,LP,2,3,0.9581478193095563
15,IM,LP,2,3,0.9789401216160174
15,IM,LP,2,3,0.9756734626329209
15,IM,LP,2,3,0.9838976776579761
15,IM,LP,2,3,0.9787130229279081
15,IM,LP,2,3,0.9559531707888407
15,IM,LP,2,3,0.9657586941646239
15,IM,LP,2,3,0.9789401216160174
15,IM,LP,2,3,0.9756734626329209
15,IM,LP,2,3,0.9838976776579761
15,IM,LP,2,3,0.9787130229279081
15,IM,LP,2,3,0.9559531707888407
15,IM,LP,2,3,0.9657586941646239
15,IM,LP,2,3,0.9756734626329209
15,IM,LP,2,3,0.9838976776579761
15,IM,LP,2,3,0.9787130229279081
15,IM,LP,2,3,0.9559531707888407
15,IM,LP,2,3,0.9657586941646239
15,IM,LP,2,3,0.9838976776579761
15,IM,LP,2,3,0.9787130229279081
15,IM,LP,2,3,0.9559531707888407
